DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,1998,3.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,1999,4.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2000,3.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2001,3.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2002,4.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2003,5.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2004,8.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2005,7.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2006,5.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2007,5.5,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2008,7.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2009,11.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2010,11.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2011,10.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2012,11.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2013,12.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2014,11.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2015,14.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2016,13.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2017,14.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2018,15.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2019,16.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2020,12.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2021,13.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2022,14.2,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2023,14.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LU,2024,16.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2002,5.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2003,4.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2004,5.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2005,5.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2006,5.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2007,5.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2008,4.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2009,4.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2010,3.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2011,3.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2012,5.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2013,4.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2014,3.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2015,4.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2016,5.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2017,7.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2018,5.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2019,5.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2020,5.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2021,7.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2022,9.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2023,9.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,LV,2024,10.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2011,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2012,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2013,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2014,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2015,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2016,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2017,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2018,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2019,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,ME,2020,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2006,0.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2007,0.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2008,0.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2009,1.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2010,1.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2011,1.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2012,1.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2013,0.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2014,0.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2015,0.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2016,0.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2017,0.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2018,0.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2019,0.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MK,2020,0.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2000,3.4,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2001,2.5,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2002,3.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2003,2.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2004,2.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2005,3.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2006,3.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2007,4.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2008,4.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2009,4.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2010,4.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2011,4.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2012,5.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2013,5.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2014,5.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2015,5.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2016,5.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2017,8.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2018,8.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2019,9.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2020,8.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2021,11.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2022,11.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2023,12.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,MT,2024,15.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,1992,8.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,1993,8.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,1994,7.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,1995,7.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,1996,7.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,1997,7.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,1998,8.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,1999,8.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2000,11.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2001,12.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2002,12.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2003,13.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2004,13.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2005,12.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2006,12.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2007,14.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2008,14.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2009,14.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2010,14.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2011,14.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2012,14.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2013,15.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2014,16.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2015,16.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2016,16.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2017,16.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2018,16.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2019,16.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2020,15.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2021,24.9,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2022,24.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2023,25.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NL,2024,25.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2003,17.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2004,18.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2005,18.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2006,17.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2007,16.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2008,17.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2009,17.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2010,17.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2011,17.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2012,18.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2013,18.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2014,17.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2015,16.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2016,16.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2017,17.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2018,17.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2019,16.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2020,13.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2021,16.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2022,17.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2023,19.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,NO,2024,19.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2001,1.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2002,1.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2003,1.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2004,2.2,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2005,2.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2006,2.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2007,2.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2008,2.0,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2009,2.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2010,2.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2011,2.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2012,2.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2013,2.1,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2014,2.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2015,1.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2016,2.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2017,2.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2018,4.3,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2019,3.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2020,2.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2021,4.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2022,6.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2023,8.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PL,2024,9.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,1992,1.1,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,1993,0.9,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,1994,1.1,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,1995,0.6,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,1996,0.9,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,1997,1.0,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,1998,0.8,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,1999,0.9,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2000,0.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2001,0.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2002,0.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2003,0.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2004,1.8,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2005,1.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2006,1.7,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2007,2.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2008,2.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2009,3.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2010,3.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2011,8.6,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2012,7.7,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2013,7.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2014,7.3,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2015,7.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2016,7.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2017,7.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2018,8.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2019,9.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2020,8.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2021,11.4,b,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2022,12.0,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2023,12.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,PT,2024,15.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,1997,0.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,1998,0.2,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,1999,,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2000,0.1,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2001,0.2,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2002,0.2,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2003,0.1,bu,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2004,0.4,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2005,0.3,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2006,0.3,bu,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2007,0.3,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2008,0.4,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2009,0.4,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2010,,bu,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2011,0.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2012,0.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2013,1.1,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2014,0.8,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2015,0.9,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2016,0.6,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2017,0.5,,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2018,0.3,u,
ESTAT:TRNG_LFSE_01(1.0),14/04/25 23:00:00,A,PC,T,Y45-54,RO,2019,0.7,,
